"Hermite4thOrder_time","Hermite4thOrder_energyChange"
206292880,0.0003809857321
206475440,0.0003806002478
206658000,0.0003807815057
206840560,0.0003813804128
207023120,0.0003826329277
207205680,0.0003841281992
207388240,0.0003840290914
207570800,0.0003831920778
207753360,0.0003830203803
207935920,0.0003833519759
208118480,0.0003841157611
208301040,0.0003855302194
208483600,0.00038664773
208666160,0.0003860300954
208848720,0.0003854379824
209031280,0.000385481446
209213840,0.0003859248358
209396400,0.0003868990745
209578960,0.000388345503
209761520,0.000388734765
209944080,0.0003880695406
210126640,0.0003877317792
210309200,0.0003879289499
210491760,0.0003885571876
210674320,0.0003896524335
210856880,0.0003908052836
211039440,0.0003906875014
211222000,0.0003901085398
211404560,0.0003900533954
211587120,0.0003904094019
211769680,0.000391161191
211952240,0.0003923420228
212134800,0.0003929113518
212317360,0.0003925162282
212499920,0.0003922366314
212682480,0.000392365655
212865040,0.0003928774565
213047600,0.0003937971188
213230160,0.000394664647
213412720,0.000394725105
213595280,0.0003943973344
213777840,0.0003943531916
213960400,0.0003947048824
214142960,0.0003953919059
214325520,0.0003962713869
214508080,0.0003966745303
214690640,0.0003964643296
214873200,0.0003963436516
215055760,0.0003965552971
215238320,0.000397112331
215420880,0.0003979303098
215603440,0.0003985071761
215786000,0.000398460172
215968560,0.0003982684187
216151120,0.0003984049177
216333680,0.0003988631494
216516240,0.0003996359313
216698800,0.000400383103
216881360,0.0004004672583
217063920,0.0004002179544
217246480,0.0004002408237
217429040,0.0004005864682
217611600,0.0004013072153
217794160,0.0004022401295
217976720,0.00040255813
218159280,0.0004022675612
218341840,0.000402112714
218524400,0.0004023142377
218706960,0.000402936102
218889520,0.0004039379678
219072080,0.0004047191322
219254640,0.0004045560673
219437200,0.0004041262019
219619760,0.000404168269
219802320,0.0004046159228
219984880,0.0004054778207
220167440,0.0004067341489
220350000,0.0004070149036
220532560,0.0004064043335
220715120,0.0004062001876
220897680,0.0004064217271
221080240,0.0004070865571
221262800,0.0004083520369
221445360,0.0004093949769
221627920,0.000409012252
221810480,0.0004084470745
221993040,0.0004084245514
222175600,0.000408868276
222358160,0.0004098252013
222540720,0.0004112741739
222723280,0.0004118110472
222905840,0.0004109684599
223088400,0.0004106212725
223270960,0.0004108435512
223453520,0.0004114643321
223636080,0.0004127731119
223818640,0.0004142016181
224001200,0.0004138075423
224183760,0.0004130684725
224366320,0.0004129849161
224548880,0.000413377542
224731440,0.000414302656
224914000,0.0004158757051
225096560,0.0004166811467
225279120,0.0004157898665
225461680,0.0004153107039
225644240,0.0004154823551
225826800,0.0004160653871
226009360,0.0004173028728
226191920,0.0004189109799
226374480,0.0004187054707
226557040,0.0004178515803
226739600,0.0004177144629
226922160,0.0004180551082
227104720,0.0004189026499
227287280,0.0004204490196
227469840,0.0004213646366
227652400,0.0004206305551
227834960,0.0004200721539
228017520,0.0004201873966
228200080,0.0004207432924
228382640,0.0004218493442
228565200,0.0004233738949
228747760,0.0004233959623
228930320,0.0004225937701
229112880,0.0004224196727
229295440,0.0004227312147
229478000,0.0004234918096
229660560,0.0004248763455
229843120,0.0004257690485
230025680,0.0004252073808
230208240,0.00042472385
230390800,0.0004248087274
230573360,0.0004253218761
230755920,0.0004263401978
230938480,0.0004275765205
231121040,0.0004276563919
231303600,0.0004270659208
231486160,0.0004269350753
231668720,0.0004272380018
231851280,0.0004279760885
232033840,0.0004291180669
232216400,0.0004297149221
232398960,0.0004293804845
232581520,0.0004290719277
232764080,0.0004292041029
232946640,0.0004297642115
233129200,0.0004306595873
233311760,0.0004314984487
233494320,0.0004315191908
233676880,0.0004311488877
233859440,0.0004312038439
234042000,0.0004316019994
234224560,0.0004323301383
234407120,0.0004332185142
234589680,0.0004334287777
234772240,0.0004331701212
234954800,0.0004331534777
235137360,0.0004334414283
235319920,0.0004340830349
235502480,0.0004349479986
235685040,0.000435279023
235867600,0.0004350982145
236050160,0.0004350161558
236232720,0.0004352340104
236415280,0.0004358602985
236597840,0.0004367093699
236780400,0.0004372133132
236962960,0.0004370460378
237145520,0.0004368611162
237328080,0.0004370355295
237510640,0.0004375762521
237693200,0.00043849036
237875760,0.0004392412604
238058320,0.0004391075502
238240880,0.000438805365
238423440,0.0004388445669
238606000,0.0004392983527
238788560,0.0004402011657
238971120,0.000441234453
239153680,0.0004413750325
239336240,0.0004408977946
239518800,0.000440759823
239701360,0.0004410868947
239883920,0.0004418453815
240066480,0.0004430565428
240249040,0.0004437600936
240431600,0.0004431784928
240614160,0.0004428148447
240796720,0.0004429738345
240979280,0.0004435321135
241161840,0.0004447148646
241344400,0.000445965904
241526960,0.0004457120235
241709520,0.0004450749541
241892080,0.0004449913384
242074640,0.0004453934146
242257200,0.0004463345729
242439760,0.0004478182741
242622320,0.0004484018232
242804880,0.0004475462565
242987440,0.0004471803179
243170000,0.0004474127099
243352560,0.0004480698634
243535120,0.0004494475872
243717680,0.0004508238718
243900240,0.0004502548841
244082800,0.0004495521251
244265360,0.0004495480381
244447920,0.0004500055131
244630480,0.0004510642103
244813040,0.0004527326475
244995600,0.0004530538018
245178160,0.000452106193
245360720,0.0004518024089
245543280,0.0004520838573
245725840,0.0004528297149
245908400,0.0004543066554
246090960,0.0004555795338
246273520,0.0004548209005
246456080,0.0004541962533
246638640,0.000454252973
246821200,0.0004547674096
247003760,0.00045591458
247186320,0.0004575150114
247368880,0.0004576020284
247551440,0.0004567051104
247734000,0.0004564931652
247916560,0.0004568319106
248099120,0.0004576440133
248281680,0.0004591351725
248464240,0.0004600777833
248646800,0.0004592810128
248829360,0.0004587960046
249011920,0.0004589498881
249194480,0.0004595123097
249377040,0.0004607183562
249559600,0.0004620609878
249742160,0.0004617935764
249924720,0.0004611672771
250107280,0.0004610842124
250289840,0.0004614797891
250472400,0.0004624020125
250654960,0.0004636835926
250837520,0.0004641094499
251020080,0.0004634998676
251202640,0.0004632449482
251385200,0.0004634931983
251567760,0.0004641705668
251750320,0.0004652918047
251932880,0.000466064277
252115440,0.0004657505957
252298000,0.0004653946197
252480560,0.0004654994564
252663120,0.0004660265011
252845680,0.0004669528114
253028240,0.0004678105872
253210800,0.0004678153497
253393360,0.0004674454952
253575920,0.0004674623961
253758480,0.000467908084
253941040,0.0004686593097
254123600,0.0004695296389
254306160,0.0004697125472
254488720,0.0004693790626
254671280,0.0004694037619
254853840,0.0004697610197
255036400,0.0004704505327
255218960,0.0004713237367
255401520,0.0004715231176
255584080,0.0004712784363
255766640,0.0004712612334
255949200,0.0004715917276
256131760,0.0004722899657
256314320,0.0004731575926
256496880,0.0004734419893
256679440,0.0004731593819
256862000,0.0004730949401
257044560,0.0004734049196
257227120,0.0004740817095
257409680,0.0004750559989
257592240,0.0004754816011
257774800,0.0004751043452
257957360,0.0004749544247
258139920,0.0004751848574
258322480,0.0004758103621
258505040,0.0004769393215
258687600,0.0004775768932
258870160,0.0004772069478
259052720,0.0004768981592
259235280,0.0004770049236
259417840,0.0004775834159
259600400,0.0004786939665
259782960,0.0004797278573
259965520,0.0004795125426
260148080,0.0004789572532
260330640,0.000478952637
260513200,0.0004794071069
260695760,0.0004803989232
260878320,0.0004818062855
261060880,0.0004819432173
261243440,0.0004812079684
261426000,0.0004810154852
261608560,0.0004813324771
261791120,0.0004821686155
261973680,0.0004836556134
262156240,0.0004844255563
262338800,0.0004836565866
262521360,0.0004831860312
262703920,0.0004833755661
262886480,0.000484026615
263069040,0.0004853493749
263251600,0.0004867981003
263434160,0.0004862257803
263616720,0.0004854962045
263799280,0.0004855202698
263981840,0.000485987266
264164400,0.0004871027381
264346960,0.0004888187491
264529520,0.0004888894779
264712080,0.0004879585974
264894640,0.0004877369819
265077200,0.0004880738741
265259760,0.0004889502946
265442320,0.0004905743254
265624880,0.0004914753178
265807440,0.0004905153653
265990000,0.0004900382283
266172560,0.0004902347909
266355120,0.0004908872709
266537680,0.0004922904089
266720240,0.000493726305
266902800,0.0004931219171
267085360,0.0004924170648
267267920,0.0004924191953
267450480,0.0004929214214
267633040,0.0004940479444
267815600,0.0004956125224
267998160,0.0004957067112
268180720,0.0004948125963
268363280,0.0004946359812
268545840,0.0004950097216
268728400,0.0004958576455
268910960,0.0004973696483
269093520,0.000498027974
269276080,0.0004972206399
269458640,0.0004968771734
269641200,0.0004970943907
269823760,0.0004977672482
270006320,0.0004990730422
270188880,0.0005000500169
270371440,0.0004995716131
270554000,0.0004990804409
270736560,0.0004991713939
270919120,0.0004997147621
271101680,0.000500767361
271284240,0.0005018780707
271466800,0.0005017303666
271649360,0.0005012133407
271831920,0.0005012342885
272014480,0.0005016447397
272197040,0.0005025422634
272379600,0.0005036140174
272562160,0.0005036743707
272744720,0.0005032928101
272927280,0.0005032306225
273109840,0.0005035818299
273292400,0.0005043831513
273474960,0.00050530404
273657520,0.000505547503
273840080,0.0005052245163
274022640,0.000505181044
274205200,0.0005055156079
274387760,0.0005062287606
274570320,0.000507111794
274752880,0.0005073495325
274935440,0.0005070844026
275118000,0.0005070700889
275300560,0.000507387906
275483120,0.0005080943703
275665680,0.0005089843554
275848240,0.0005091678614
276030800,0.0005089026037
276213360,0.0005088753484
276395920,0.0005091988163
276578480,0.0005099710093
276761040,0.0005108905569
276943600,0.0005111196036
277126160,0.0005107483499
277308720,0.0005106808126
277491280,0.0005110254021
277673840,0.0005117797611
277856400,0.0005128981572
278038960,0.0005131799069
278221520,0.0005126930634
278404080,0.0005125664013
278586640,0.0005128374991
278769200,0.0005136115496
278951760,0.0005148703981
279134320,0.000515353661
279316880,0.0005147995366
279499440,0.0005145164791
279682000,0.0005147377348
279864560,0.0005154516162
280047120,0.0005167621831
280229680,0.0005176300732
280412240,0.000517019034
280594800,0.0005165686996
280777360,0.0005167106995
280959920,0.0005173157273
281142480,0.0005186084733
281325040,0.0005198866726
281507600,0.0005193767814
281690160,0.0005187507047
281872720,0.000518759143
282055280,0.0005192765744
282237840,0.0005204678478
282420400,0.0005220047102
282602960,0.0005219020224
282785520,0.0005210178517
282968080,0.0005209059928
283150640,0.0005213362654
283333200,0.0005223269349
283515760,0.0005240635714
283698320,0.0005244101072
283880880,0.0005233947353
284063440,0.0005231344455
284246000,0.0005234436235
284428560,0.0005242945156
284611120,0.0005259806947
284793680,0.0005268325358
284976240,0.0005258786341
285158800,0.0005253936141
285341360,0.0005256105407
285523920,0.0005263286647
285706480,0.0005278041088
285889040,0.0005291639803
286071600,0.0005283544538
286254160,0.0005277016389
286436720,0.0005278151029
286619280,0.0005283863068
286801840,0.0005296918025
286984400,0.0005312538759
287166960,0.0005308257187
287349520,0.0005300420826
287532080,0.0005300114622
287714640,0.0005304914171
287897200,0.0005315992271
288079760,0.000533169906
288262320,0.0005332120955
288444880,0.0005323426746
288627440,0.0005321996608
288810000,0.0005325944028
288992560,0.0005335078848
289175120,0.0005350208334
289357680,0.0005353934878
289540240,0.0005345881014
289722800,0.0005343710565
289905360,0.0005346602566
290087920,0.0005354597729
290270480,0.0005368120735
290453040,0.0005373799104
290635600,0.0005367784595
290818160,0.0005364702319
291000720,0.0005367215341
291183280,0.000537410733
291365840,0.0005385786886
291548400,0.0005392854401
291730960,0.0005387930891
291913520,0.0005385399349
292096080,0.0005387419271
292278640,0.000539350745
292461200,0.0005404212075
292643760,0.0005410403379
292826320,0.0005407301518
293008880,0.0005405098188
293191440,0.0005406976399
293374000,0.000541295065
293556560,0.0005422394676
293739120,0.0005427861506
293921680,0.0005425484207
294104240,0.000542360468
294286800,0.0005426164188
294469360,0.0005432207595
294651920,0.0005441119921
294834480,0.0005445882812
295017040,0.0005442936379
295199600,0.0005441899924
295382160,0.0005444770076
295564720,0.0005451437844
295747280,0.0005460833734
295929840,0.0005464012978
296112400,0.0005461038235
296294960,0.0005459824644
296477520,0.0005463150243
296660080,0.000547087059
296842640,0.0005480667037
297025200,0.000548366799
297207760,0.0005479554422
297390320,0.0005478155778
297572880,0.0005481684167
297755440,0.0005489821807
297938000,0.0005501036214
298120560,0.0005504262472
298303120,0.0005498739517
298485680,0.0005497014571
298668240,0.0005500246881
298850800,0.000550863484
299033360,0.0005521831119
299215920,0.0005525666859
299398480,0.0005519294835
299581040,0.0005516529716
299763600,0.0005519552967
299946160,0.000552796281
300128720,0.0005541990678
300311280,0.0005548744924
300493840,0.000554055386
300676400,0.0005537079501
300858960,0.0005539758911
301041520,0.0005547381491
301224080,0.0005562727578
301406640,0.0005571688773
301589200,0.0005562998921
301771760,0.0005558550443
301954320,0.0005560502386
302136880,0.0005567739401
302319440,0.0005582966304
302502000,0.0005594556605
302684560,0.0005586524982
302867120,0.0005580428146
303049680,0.0005581959032
303232240,0.0005588559517
303414800,0.0005602767924
303597360,0.0005617751415
303779920,0.0005609987997
303962480,0.0005603033743
304145040,0.0005603854373
304327600,0.0005609647098
304510160,0.0005623349992
304692720,0.0005639266486
304875280,0.000563420588
305057840,0.0005625900096
305240400,0.0005625921859
305422960,0.000563133667
305605520,0.0005643541488
305788080,0.0005660613011
305970640,0.0005657903965
306153200,0.0005648689698
306335760,0.0005648179946
306518320,0.000565290491
306700880,0.0005664031831
306883440,0.0005681190143
307066000,0.0005680470045
307248560,0.0005671520807
307431120,0.0005670171022
307613680,0.0005674392383
307796240,0.0005684745589
307978800,0.0005700447992
308161360,0.0005702525663
308343920,0.0005693692443
308526480,0.0005691868079
308709040,0.0005695835414
308891600,0.0005704975076
309074160,0.0005719852508
309256720,0.000572292155
309439280,0.000571528884
309621840,0.0005713320048
309804400,0.0005716714959
309986960,0.0005725419043
310169520,0.0005738627139
310352080,0.0005742088394
310534640,0.0005736076573
310717200,0.0005733941537
310899760,0.000573720354
311082320,0.000574554766
311264880,0.0005756907391
311447440,0.0005760271777
311630000,0.0005755408585
311812560,0.0005753910363
311995120,0.0005757304888
312177680,0.0005765284114
312360240,0.0005775571482
312542800,0.0005777301366
312725360,0.0005773970734
312907920,0.0005773344978
313090480,0.0005776888612
313273040,0.0005785406779
313455600,0.0005793798259
313638160,0.0005794555429
313820720,0.0005791746696
314003280,0.0005792129699
314185840,0.0005796673649
314368400,0.0005805160598
314550960,0.0005812744917
314733520,0.0005811824112
314916080,0.000580922058
315098640,0.0005810757587
315281200,0.0005816102382
315463760,0.0005825258054
315646320,0.0005831906668
315828880,0.0005829261569
316011440,0.0005826824241
316194000,0.0005828854367
316376560,0.000583537979
316559120,0.0005845857552
316741680,0.0005851356497
316924240,0.0005847635297
317106800,0.0005844750581
317289360,0.0005847378092
317471920,0.0005854916381
317654480,0.0005866565388
317837040,0.000587228135
318019600,0.0005866307296
318202160,0.000586370127
318384720,0.0005866488704
318567280,0.0005874492654
318749840,0.0005888363217
318932400,0.0005893336184
319114960,0.0005886227504
319297520,0.0005883411668
319480080,0.0005886260239
319662640,0.0005894831609
319845200,0.0005909918154
320027760,0.0005915369353
320210320,0.0005906907132
320392880,0.0005903789318
320575440,0.0005906787738
320758000,0.0005915328412
320940560,0.000593159893
321123120,0.0005937946738
321305680,0.0005928130567
321488240,0.0005925004155
321670800,0.0005927767194
321853360,0.0005936410208
322035920,0.0005953666218
322218480,0.0005960320799
322401040,0.0005950347506
322583600,0.0005946543836
322766160,0.0005949424681
322948720,0.0005958097107
323131280,0.0005975254828
323313840,0.0005983433331
323496400,0.0005972449361
323678960,0.0005968606813
323861520,0.000597145721
324044080,0.0005979846938
324226640,0.0005997431166
324409200,0.0006005592113
324591760,0.0005994804584
324774320,0.0005990834741
324956880,0.0005993517135
325139440,0.0006001997257
325322000,0.0006018987603
325504560,0.0006027456539
325687120,0.0006017073259
325869680,0.0006012886054
326052240,0.0006015764563
326234800,0.0006023876078
326417360,0.0006040362095
326599920,0.0006048811802
326782480,0.000603869164
326965040,0.0006034996939
327147600,0.0006037643206
327330160,0.0006045728612
327512720,0.0006061608633
327695280,0.0006068857698
327877840,0.000606012992
328060400,0.0006056462993
328242960,0.0006059253557
328425520,0.0006067372994
328608080,0.0006081853372
328790640,0.0006088319673
328973200,0.0006080387711
329155760,0.0006077384392
329338320,0.0006080416094
329520880,0.0006088441239
329703440,0.0006101989845
329886000,0.0006106174715
330068560,0.0006100061722
330251120,0.0006097839333
330433680,0.0006100987812
330616240,0.0006109663305
330798800,0.0006120971931
330981360,0.0006123618108
331163920,0.0006118856725
331346480,0.0006117654342
331529040,0.0006121527476
331711600,0.0006130156883
331894160,0.0006139994797
332076720,0.0006140342762
332259280,0.0006136923792
332441840,0.0006137252975
332624400,0.0006141670081
332806960,0.0006150684828
332989520,0.0006158331078
333172080,0.0006156971085
333354640,0.0006154469732
333537200,0.0006156006747
333719760,0.0006161874785
333902320,0.0006170915569
334084880,0.0006176046746
334267440,0.0006173682266
334450000,0.0006171698629
334632560,0.0006174834612
334815120,0.0006182195477
334997680,0.0006191526983
335180240,0.0006194001956
335362800,0.0006190243436
335545360,0.0006189731803
335727920,0.0006193599915
335910480,0.0006202951117
336093040,0.0006212879867
336275600,0.0006211979401
336458160,0.0006207830941
336640720,0.0006207989243
336823280,0.0006213173617
337005840,0.0006224093965
337188400,0.0006234218027
337370960,0.000623102776
337553520,0.0006225942936
337736080,0.0006227116593
337918640,0.0006233208567
338101200,0.0006245387191
338283760,0.0006256159675
338466320,0.000624994595
338648880,0.0006245126089
338831440,0.0006246825444
339014000,0.0006253602004
339196560,0.00062680091
339379120,0.000627745154
339561680,0.0006269945432
339744240,0.0006265105923
339926800,0.0006267264533
340109360,0.0006275121932
340291920,0.0006290500338
340474480,0.0006299818109
340657040,0.0006290066058
340839600,0.0006285901485
341022160,0.0006288614431
341204720,0.0006296888061
341387280,0.0006314203971
341569840,0.0006321424016
341752400,0.0006310820805
341934960,0.0006307371294
342117520,0.0006310330497
342300080,0.0006319558593
342482640,0.0006337586436
342665200,0.0006342865572
342847760,0.0006332052162
343030320,0.0006329020257
343212880,0.0006332601522
343395440,0.0006342359652
343578000,0.0006360721869
343760560,0.0006364267945
343943120,0.0006353163033
344125680,0.0006351113003
344308240,0.0006354917061
344490800,0.0006365428983
344673360,0.0006383855805
344855920,0.0006384785035
345038480,0.0006374652533
345221040,0.0006372996345
345403600,0.0006377416511
345586160,0.0006388572893
345768720,0.0006405855666
345951280,0.0006405143419
346133840,0.0006395576824
346316400,0.0006394824937
346498960,0.0006399740476
346681520,0.0006411336103
346864080,0.0006427360057
347046640,0.0006424142164
347229200,0.0006416441914
347411760,0.0006416308139
347594320,0.0006421746982
347776880,0.0006434161023
347959440,0.0006446899292
348142000,0.0006443000896
348324560,0.0006436691344
348507120,0.0006437472402
348689680,0.0006443651907
348872240,0.0006455873744
349054800,0.0006466143557
349237360,0.0006460646775
349419920,0.0006456720567
349602480,0.0006458429528
349785040,0.0006465021155
349967600,0.0006477368536
350150160,0.0006483462502
350332720,0.0006478476221
350515280,0.0006476097396
350697840,0.0006478867616
350880400,0.0006486516866
351062960,0.000649700382
351245520,0.0006499974175
351428080,0.0006495714258
351610640,0.0006494837276
351793200,0.0006499211986
351975760,0.0006507642383
352158320,0.0006516153544
352340880,0.0006515409801
352523440,0.000651277399
352706000,0.0006513929932
352888560,0.0006519292324
353071120,0.0006529188932
353253680,0.0006534069838
353436240,0.0006531297221
353618800,0.0006529982538
353801360,0.0006532972275
353983920,0.0006540452573
354166480,0.0006549782605
354349040,0.0006551561397
354531600,0.0006547738943
354714160,0.0006547686746
354896720,0.0006552565285
355079280,0.0006562101908
355261840,0.0006570666179
355444400,0.0006568254855
355626960,0.0006564826227
355809520,0.0006566106141
355992080,0.0006572265966
356174640,0.0006584550786
356357200,0.0006590890728
356539760,0.0006585529474
356722320,0.0006582682053
356904880,0.0006585153785
357087440,0.0006593455528
357270000,0.0006606952893
357452560,0.0006611130889
357635120,0.0006603512522
357817680,0.0006601480222
358000240,0.0006605451989
358182800,0.0006615287372
358365360,0.0006630604461
358547920,0.0006630349688
358730480,0.0006622342921
358913040,0.0006621537007
359095600,0.0006626375172
359278160,0.000663865938
359460720,0.0006653906812
359643280,0.0006649623114
359825840,0.0006642052155
360008400,0.0006642322785
360190960,0.0006648392494
360373520,0.0006662458064
360556080,0.0006676911211
360738640,0.0006669008061
360921200,0.0006662340745
361103760,0.0006663951631
361286320,0.0006670894589
361468880,0.0006687089344
361651440,0.0006698889288
361834000,0.0006688521113
362016560,0.0006683499656
362199120,0.0006685902042
362381680,0.0006694370063
362564240,0.0006711882502
362746800,0.0006719817505
362929360,0.000670847904
363111920,0.0006704918913
363294480,0.0006708464113
363477040,0.000671813968
363659600,0.0006736681838
363842160,0.0006739431337
364024720,0.000672846759
364207280,0.000672678313
364389840,0.0006730993621
364572400,0.0006742471491
364754960,0.0006760374987
364937520,0.0006757806158
365000000,0.0006742635759
