"Taylor2ndDerivative_time","Taylor2ndDerivative_energyChange"
231121040,0.9895762912
231303600,0.9895762977
231486160,0.9895763041
231668720,0.9895763067
231851280,0.9895763085
232033840,0.9895764804
232216400,0.9895779168
232398960,0.9895781418
232581520,0.9895774789
232764080,0.9895735619
232946640,0.9897499551
233129200,0.9897632767
233311760,0.9897634114
233494320,0.9897673411
233676880,0.9897684949
233859440,0.9897683642
234042000,0.989768328
234224560,0.9897683617
234407120,0.9897691396
234589680,0.9897704044
234772240,0.9897705179
234954800,0.9897705363
235137360,0.9897705439
235319920,0.9897705335
235502480,0.9897704627
235685040,0.9897702695
235867600,0.9897865648
236050160,0.9897922428
236232720,0.9897920596
236415280,0.9897920186
236597840,0.9897921472
236780400,0.9897934394
236962960,0.9897998468
237145520,0.9897998029
237328080,0.9897997818
237510640,0.989799789
237693200,0.989799801
237875760,0.9897998104
238058320,0.9897998078
238240880,0.9897997654
238423440,0.989799588
238606000,0.9898043993
238788560,0.9898214864
238971120,0.9898217272
239153680,0.9898231133
239336240,0.9898232929
239518800,0.989823293
239701360,0.989823276
239883920,0.9898232336
240066480,0.9898231277
240249040,0.9898228048
240431600,0.9898275317
240614160,0.989823952
240796720,0.9899991358
240979280,0.989991615
241161840,0.9899902004
241344400,0.9899905983
241526960,0.990011274
241709520,0.9900129842
241892080,0.9900128046
242074640,0.9900127493
242257200,0.9900127349
242439760,0.9900127361
242622320,0.9900127443
242804880,0.990012756
242987440,0.9900127695
243170000,0.9900127836
243352560,0.9900128001
243535120,0.9900128917
243717680,0.990014017
243900240,0.9900146764
244082800,0.9900203903
244265360,0.9900217428
244447920,0.9900413145
244630480,0.9900413065
244813040,0.9900412023
244995600,0.990041181
245178160,0.9900411845
245360720,0.9900411969
245543280,0.9900412137
245725840,0.9900412408
245908400,0.9900414301
246090960,0.9900428729
246273520,0.9900433848
246456080,0.99004342
246638640,0.9900434174
246821200,0.9900433727
247003760,0.9900431959
247186320,0.9900465722
247368880,0.9900642327
247551440,0.9900640819
247734000,0.9900696584
247916560,0.9900694763
248099120,0.9900694076
248281680,0.9900695584
248464240,0.9900707624
248646800,0.9900700794
248829360,0.9900626868
249011920,0.9902388697
249194480,0.9902328893
249377040,0.9902320122
249559600,0.990231736
249742160,0.9902315777
249924720,0.9902313495
250107280,0.9902344639
250289840,0.9902522962
250472400,0.9902521516
250654960,0.9902523574
250837520,0.9902537852
251020080,0.9902540404
251202640,0.9902539123
251385200,0.9902596639
251567760,0.9902595412
251750320,0.9902595151
251932880,0.9902595183
252115440,0.9902595272
252298000,0.9902595348
252480560,0.9902595337
252663120,0.9902595034
252845680,0.9902593803
253028240,0.9902605444
253210800,0.9902817056
253393360,0.990282186
253575920,0.9902820909
253758480,0.9902820676
253941040,0.9902820687
254123600,0.9902820777
254306160,0.9902820888
254488720,0.9902820986
254671280,0.9902821009
254853840,0.9902820691
255036400,0.9902820295
255218960,0.9902876599
255401520,0.9902876888
255584080,0.9902889967
255766640,0.9902893852
255949200,0.9902892536
256131760,0.9903069707
256314320,0.9903099952
256496880,0.9903097795
256679440,0.990309658
256862000,0.9903094917
257044560,0.9903090818
257227120,0.99030739
257409680,0.9903163011
257592240,0.990471692
257774800,0.9904688115
257957360,0.9904694432
258139920,0.9904699515
258322480,0.990469901
258505040,0.9904698363
258687600,0.9904697202
258870160,0.990469352
259052720,0.9904795692
259235280,0.9904958576
259417840,0.9904956213
259600400,0.9904955218
259782960,0.990495498
259965520,0.990495502
260148080,0.9904955761
260330640,0.9904965397
260513200,0.9904975203
260695760,0.9904976022
260878320,0.9904976213
261060880,0.9904976351
261243440,0.9904976453
261426000,0.9904976478
261608560,0.9904976295
261791120,0.9904975433
261973680,0.990497346
262156240,0.9905136767
262338800,0.9905181153
262521360,0.9905179383
262703920,0.9905183753
262886480,0.9905238734
263069040,0.9905253379
263251600,0.9905252889
263434160,0.9905252864
263616720,0.9905252939
263799280,0.9905253041
263981840,0.9905253144
264164400,0.9905253229
264346960,0.990525327
264529520,0.9905253207
264712080,0.9905252861
264894640,0.9905251681
265077200,0.9905255345
265259760,0.9905464242
265442320,0.9905475472
265624880,0.9905473387
265807440,0.9905471301
265990000,0.9905466626
266172560,0.990544668
266355120,0.9905886825
266537680,0.9907061461
266720240,0.9907035232
266902800,0.9907082291
267085360,0.9907086887
267267920,0.9907085516
267450480,0.9907085669
267633040,0.9907095006
267815600,0.9907103367
267998160,0.9907102371
268180720,0.9907110747
268363280,0.9907307801
268545840,0.9907308707
268728400,0.9907307439
268910960,0.9907307117
269093520,0.9907307076
269276080,0.9907307139
269458640,0.9907307246
269641200,0.9907307389
269823760,0.990730773
270006320,0.9907311661
270188880,0.9907325549
270371440,0.9907327802
270554000,0.9907327843
270736560,0.9907327187
270919120,0.9907333148
271101680,0.9907384056
271284240,0.9907389295
271466800,0.9907585858
271649360,0.9907587653
271831920,0.9907586328
272014480,0.9907586003
272197040,0.9907586025
272379600,0.9907587013
272562160,0.9907598021
272744720,0.9907605748
272927280,0.9907606354
273109840,0.9907606509
273292400,0.990760662
273474960,0.9907606702
273657520,0.9907606735
273840080,0.990760666
274022640,0.9907606306
274205200,0.9907605066
274387760,0.9907604124
274570320,0.9907792464
274752880,0.9907808063
274935440,0.9907807947
275118000,0.9907867844
275300560,0.9907877687
275483120,0.9907865527
275665680,0.990778342
275848240,0.9909477718
276030800,0.9909427494
276213360,0.9909419525
276395920,0.9909417043
276578480,0.9909416006
276761040,0.9909415489
276943600,0.9909415158
277126160,0.99094148
277308720,0.9909414312
277491280,0.9909418545
277673840,0.9909555214
277856400,0.9909639559
278038960,0.9909637265
278221520,0.9909636572
278404080,0.9909636395
278586640,0.9909636376
278769200,0.9909636393
278951760,0.9909636349
279134320,0.9909635904
279316880,0.9909637312
279499440,0.9909694095
279682000,0.9909692959
279864560,0.990969374
280047120,0.9909704354
280229680,0.990971161
280412240,0.9909711663
280594800,0.9909710089
280777360,0.9909719907
280959920,0.9909914722
281142480,0.9909914805
281325040,0.9909913541
281507600,0.9909913218
281690160,0.9909913174
281872720,0.9909913231
282055280,0.9909913336
282237840,0.9909913557
282420400,0.9909915543
282602960,0.9909928656
282785520,0.9909933034
282968080,0.9909933344
283150640,0.9909933363
283333200,0.9909933187
283515760,0.9909932325
283698320,0.9909939353
283880880,0.9909986891
284063440,0.9910073832
284246000,0.9910191469
284428560,0.9910188648
284611120,0.991018741
284793680,0.991018661
284976240,0.9910188055
285158800,0.9910197414
285341360,0.9910184752
285523920,0.9910161324
285706480,0.9911766238
285889040,0.9911731895
286071600,0.9911725521
286254160,0.9911723375
286436720,0.991172241
286619280,0.9911721839
286801840,0.9911721273
286984400,0.9911720115
287166960,0.9911717544
287349520,0.9911877554
287532080,0.9911927651
287714640,0.9911938275
287897200,0.9911939688
288079760,0.9911937766
288262320,0.9911996831
288444880,0.9911995023
288627440,0.9911994746
288810000,0.9911994737
288992560,0.9911994799
289175120,0.9911994886
289357680,0.9911994979
289540240,0.9911995065
289722800,0.9911995134
289905360,0.9911995269
290087920,0.991199779
290270480,0.9912009661
290453040,0.9912010295
290635600,0.9912181921
290818160,0.9912216122
291000720,0.9912214068
291183280,0.9912213498
291365840,0.9912213362
291548400,0.9912213368
291730960,0.9912213426
291913520,0.9912213499
292096080,0.9912213559
292278640,0.9912213559
292461200,0.9912213365
292643760,0.9912213935
292826320,0.9912285375
293008880,0.9912287213
293191440,0.9912287054
293374000,0.9912286728
293556560,0.991228579
293739120,0.9912283152
293921680,0.9912417261
294104240,0.9912487921
294286800,0.9912485444
294469360,0.9912484606
294651920,0.9912484217
294834480,0.9912483879
295017040,0.991248345
295199600,0.9912484001
295382160,0.9912493674
295564720,0.9912490942
295747280,0.9912445681
295929840,0.991409975
296112400,0.9914017357
296294960,0.9914004795
296477520,0.991400127
296660080,0.9913999645
296842640,0.9913998243
297025200,0.9913995486
297207760,0.9914032363
297390320,0.9914245159
297572880,0.9914253128
297755440,0.991425209
297938000,0.9914260849
298120560,0.9914268559
298303120,0.9914269125
298485680,0.9914269208
298668240,0.9914269283
298850800,0.9914269368
299033360,0.9914269458
299215920,0.9914269549
299398480,0.9914269635
299581040,0.9914269706
299763600,0.9914269741
299946160,0.9914269688
300128720,0.9914269403
300311280,0.9914268555
300493840,0.9914271422
300676400,0.9914461625
300858960,0.9914486424
301041520,0.9914484547
301224080,0.991448399
301406640,0.9914483823
301589200,0.9914483751
301771760,0.9914483589
301954320,0.9914482632
302136880,0.991452743
302319440,0.9914540834
302502000,0.9914540195
302684560,0.9914540125
302867120,0.9914540254
303049680,0.991454202
303232240,0.9914553944
303414800,0.9914558197
303597360,0.9914557978
303779920,0.9914556275
303962480,0.9914565546
304145040,0.9914754902
304327600,0.9914754736
304510160,0.991475334
304692720,0.9914752912
304875280,0.9914752759
305057840,0.9914752687
305240400,0.9914752621
305422960,0.9914752541
305605520,0.9914752833
305788080,0.9914759645
305970640,0.9914768446
306153200,0.9914767282
306335760,0.9914761425
306518320,0.9914731775
306700880,0.9916158044
306883440,0.9916273799
307066000,0.9916320046
307248560,0.9916311409
307431120,0.9916332331
307613680,0.9916504691
307796240,0.9916502369
307978800,0.9916500899
308161360,0.9916500502
308343920,0.991650242
308526480,0.9916514423
308709040,0.9916518042
308891600,0.99165183
309074160,0.9916518375
309256720,0.9916518446
309439280,0.991651852
309621840,0.9916518593
309804400,0.9916518659
309986960,0.9916518705
310169520,0.9916518704
310352080,0.9916518586
310534640,0.9916518132
310717200,0.9916516571
310899760,0.9916521707
311082320,0.9916714046
311264880,0.9916726742
311447440,0.9916726353
311630000,0.9916725693
311812560,0.9916723877
311995120,0.9916787718
312177680,0.9916785832
312360240,0.9916785402
312542800,0.9916785351
312725360,0.9916785388
312907920,0.9916785455
313090480,0.9916785533
313273040,0.9916785614
313455600,0.9916785734
313638160,0.9916786628
313820720,0.9916795874
314003280,0.9916802715
314185840,0.9916802212
314368400,0.9916799775
314550960,0.9916950036
314733520,0.9916995023
314916080,0.9916992769
315098640,0.9916992083
315281200,0.9916991876
315463760,0.9916991825
315646320,0.9916991831
315828880,0.9916991856
316011440,0.9916991885
316194000,0.9916991993
316376560,0.9916993758
316559120,0.9917005282
316741680,0.9917008859
316924240,0.9917006685
317106800,0.9917070944
317289360,0.9917067565
317471920,0.9917064777
317654480,0.9917057749
317837040,0.991702272
318019600,0.9918575801
318202160,0.9918756308
318384720,0.9918739596
318567280,0.9918734091
318749840,0.9918732063
318932400,0.9918731336
319114960,0.9918733983
319297520,0.9918745673
319480080,0.9918747997
319662640,0.99187481
319845200,0.9918748108
320027760,0.991874813
320210320,0.9918748165
320392880,0.9918748204
320575440,0.991874824
320758000,0.9918748256
320940560,0.9918748224
321123120,0.9918748068
321305680,0.991874756
321488240,0.9918745899
321670800,0.9918751288
321853360,0.9918936302
322035920,0.9918948847
322218480,0.9918955374
322401040,0.9919009576
322583600,0.9919008246
322766160,0.9919007991
322948720,0.9919007948
323131280,0.9919007974
323313840,0.9919008031
323496400,0.9919008101
323678960,0.9919008177
323861520,0.9919008257
324044080,0.9919008335
324226640,0.9919008423
324409200,0.9919008726
324591760,0.991901276
324774320,0.9919024036
324956880,0.9919025478
325139440,0.9919024377
325322000,0.9919022476
325504560,0.9919187585
325687120,0.9919211595
325869680,0.991920953
326052240,0.9919208899
326234800,0.9919208703
326417360,0.9919208655
326599920,0.9919208663
326782480,0.9919208688
326965040,0.9919208717
327147600,0.9919208897
327330160,0.9919212304
327512720,0.9919221976
327695280,0.991928754
327877840,0.9919285315
328060400,0.9919284822
328242960,0.9919284591
328425520,0.9919284315
328608080,0.9919283804
328790640,0.9919282649
328973200,0.9919279599
329155760,0.9919319324
329338320,0.9919462807
329520880,0.9919445405
329703440,0.9919394237
329886000,0.9920972304
330068560,0.9920938094
330251120,0.9920942834
330433680,0.9920943135
330616240,0.9920942285
330798800,0.9920941793
330981360,0.9920941526
331163920,0.9920941383
331346480,0.9920941309
331529040,0.9920941273
331711600,0.9920941254
331894160,0.9920941229
332076720,0.9920941167
332259280,0.9920940992
332441840,0.9920940501
332624400,0.992093904
332806960,0.992094105
332989520,0.9921133965
333172080,0.9921192488
333354640,0.9921202641
333537200,0.9921201362
333719760,0.9921201018
333902320,0.9921200922
334084880,0.9921200918
334267440,0.9921200956
334450000,0.9921201013
334632560,0.9921201082
334815120,0.9921201156
334997680,0.9921201233
335180240,0.9921201314
335362800,0.9921201452
335545360,0.9921202577
335727920,0.9921212242
335910480,0.9921218159
336093040,0.9921218369
336275600,0.9921217659
336458160,0.9921215245
336640720,0.9921266769
336823280,0.9921407325
337005840,0.9921404562
337188400,0.992140349
337370960,0.9921403159
337553520,0.9921403063
337736080,0.9921403055
337918640,0.9921403082
338101200,0.9921403145
338283760,0.9921403663
338466320,0.9921410309
338648880,0.992141852
338831440,0.9921437302
339014000,0.9921478812
339196560,0.9921477828
339379120,0.992147763
339561680,0.9921477535
339744240,0.9921477393
339926800,0.9921477042
340109360,0.9921476017
340291920,0.9921473167
340474480,0.992159011
340657040,0.9921664315
340839600,0.9921661556
341022160,0.9921660709
341204720,0.9921663411
341387280,0.9921673901
341569840,0.9921674948
341752400,0.9921672609
341934960,0.9921665126
342117520,0.9921621655
342300080,0.9923212094
342482640,0.9923132892
342665200,0.9923119682
342847760,0.9923116072
343030320,0.9923114612
343212880,0.992311388
343395440,0.9923113435
343578000,0.9923113066
343760560,0.9923112609
343943120,0.992311239
344125680,0.9923118519
344308240,0.9923259353
344490800,0.9923316076
344673360,0.9923332794
344855920,0.9923373095
345038480,0.992337179
345221040,0.9923371481
345403600,0.9923371395
345586160,0.9923371388
345768720,0.9923371418
345951280,0.9923371467
346133840,0.9923371527
346316400,0.9923371593
346498960,0.992337168
346681520,0.992337201
346864080,0.9923376029
347046640,0.9923386772
347229200,0.9923388543
347411760,0.9923388583
347594320,0.9923388323
347776880,0.9923387462
347959440,0.9923384765
348142000,0.9923464909
348324560,0.992357581
348507120,0.9923572948
348689680,0.9923571972
348872240,0.9923571665
349054800,0.9923571576
349237360,0.9923571577
349419920,0.9923571674
349602480,0.9923572703
349785040,0.9923581832
349967600,0.9923588032
350150160,0.9923588496
350332720,0.9923588377
350515280,0.9923587441
350697840,0.9923625513
350880400,0.9923647779
351062960,0.9923646924
351245520,0.9923646679
351428080,0.9923646425
351610640,0.9923645832
351793200,0.9923643994
351975760,0.9923650171
352158320,0.9923830446
352340880,0.9923830974
352523440,0.9923832264
352706000,0.9923842642
352888560,0.9923844932
353071120,0.9923845028
353253680,0.9923845019
353436240,0.992384501
353618800,0.9923844994
353801360,0.9923844955
353983920,0.9923844876
354166480,0.9923844729
354349040,0.9923844466
354531600,0.9923843985
354714160,0.9923843051
354896720,0.9923841002
355079280,0.9923835301
355261840,0.9923808426
355444400,0.9925019824
355626960,0.9925307478
355809520,0.9925286585
355992080,0.9925366035
356174640,0.9925465393
356357200,0.9925461625
356539760,0.9925459875
356722320,0.9925457733
356904880,0.9925521234
357087440,0.9925520532
357270000,0.9925519842
357452560,0.9925519657
357635120,0.99255196
357817680,0.9925519601
358000240,0.9925519699
358182800,0.992552088
358365360,0.9925530305
358547920,0.9925535862
358730480,0.9925536318
358913040,0.9925536372
359095600,0.9925536365
359278160,0.992553628
359460720,0.9925536007
359643280,0.9925535176
359825840,0.992553261
360008400,0.9925593267
360190960,0.9925716936
360373520,0.9925714109
360556080,0.9925713045
360738640,0.9925712717
360921200,0.9925712803
361103760,0.9925715645
361286320,0.9925726415
361468880,0.9925728946
361651440,0.9925729167
361834000,0.9925729239
362016560,0.9925729298
362199120,0.9925729351
362381680,0.9925729391
362564240,0.9925729404
362746800,0.9925729346
362929360,0.9925729039
363111920,0.9925727062
363294480,0.9925793199
363477040,0.992579033
363659600,0.9925789256
363842160,0.9925787595
364024720,0.9925801938
364207280,0.9925982883
364389840,0.9925983688
364572400,0.9925982246
364754960,0.9925981766
364937520,0.9925981602
365000000,0.9925981578
