"Leapfrog_time","Leapfrog_energyChange"
360074484,-2.279533396e-06
360256985,-1.046397939e-05
360439486,-1.073841331e-05
360621987,-4.764249988e-06
360804488,-2.536650284e-06
360986989,-5.837951953e-06
361169490,-6.855222817e-06
361351991,-9.094141063e-08
361534492,-6.103881211e-06
361716993,-5.116423878e-06
361899494,-6.48655418e-06
362081995,-1.228216972e-05
362264496,-1.142187792e-05
362446997,-3.739407406e-06
362629498,-1.997013892e-06
362811999,-4.4820131e-06
362994500,-3.668287665e-06
363177001,-1.199690461e-06
363359502,-5.317638102e-06
363542003,-5.447958763e-07
363724504,-9.021055818e-06
363907005,-1.425196406e-05
364089506,-9.755832797e-06
364272007,-2.474737095e-06
364454508,-7.172792523e-07
364637009,-2.458177096e-06
364819510,-1.184939582e-06
365000009,-9.198084111e-06
