"SemiImplicitEulerMethod_time","SemiImplicitEulerMethod_energyChange"
2030523,-0.0003049593646
2032349,-0.0007346406307
2034175,-0.0002659392485
2036001,-0.0002282216312
2037827,-0.0004337122638
2039653,-0.0002169566415
2041479,-0.0009523163776
2043305,-0.00023882454
2045131,-0.0009526049956
2046957,-0.0003228205062
2048783,-0.0004811536471
2050609,-0.0009500348544
2052435,-0.0001245217989
2054261,-0.0009299210767
2056087,-0.0002969312519
2057913,-0.0004897746631
2059739,-0.0001736030649
2061565,-0.0001023460572
2063391,-0.0007043037569
2065217,-0.0003835539133
2067043,-0.0009480177503
2068869,-2.45315016e-05
2070695,-0.0007225652725
2072521,-0.0007498713052
2074347,-0.0001044307151
2076173,-0.001069657049
2077999,-0.0002502834584
2079825,-0.0007750696828
2081651,-1.22359709e-05
2083477,-0.0001252805081
2085303,-0.0005236263343
2087129,-0.0003938149129
2088955,-0.000829159969
2090781,-0.000261171613
2092607,-0.0007924549493
2094433,-0.000426972869
2096259,-0.000354959727
2098085,-0.001054492427
2099911,-9.239913933e-05
2101737,-0.001022829672
2103563,-0.0001415276941
2105389,-0.0004377923463
2107215,-0.0003308406457
2109041,-0.0002210971324
2110867,-0.0007813070024
2112693,-0.0004579470083
2114519,-0.0007444820907
2116345,-1.793101725e-05
2118171,-0.000477742593
2119997,-0.0008922228434
2121823,-0.0001081555102
2123649,-0.001164976072
2125475,-0.0001392434626
2127301,-0.000723111252
2129127,-0.0001270167821
2130953,-9.236017217e-05
2132779,-0.0007132443872
2134605,-0.0004150665933
2136431,-0.0007542918089
2138257,-0.0003880455396
2140083,-0.0004985765135
2141909,-0.000528003042
2143735,-0.000246933048
2145561,-0.001202835869
2147387,-8.042405897e-05
2149213,-0.000960818467
2151039,-5.161197599e-06
2152865,-0.000395883134
2154691,-0.000593148102
2156517,-0.0001823758068
2158343,-0.0007987006877
2160169,-0.0005379488819
2161995,-0.0005261513067
2163821,-3.080751736e-05
2165647,-0.0003145388009
2167473,-0.001001311771
2169299,-3.48644445e-06
2171125,-0.001155041297
2172951,-0.0001007842611
2174777,-0.0006963626856
2176603,-0.0004315765987
2178429,-8.154367462e-05
2180255,-0.0008359757946
2182081,-0.0004623221138
2183907,-0.0006396946772
2185733,-0.0003050268356
2187559,-0.0003221319488
2189385,-0.0005700906015
2191211,-5.211823193e-05
2193037,-0.00115494083
2194863,-0.0001197520837
2196689,-0.0009823946791
2198515,-0.000222320368
2200341,-0.0003884976914
2202167,-0.000774798755
2203993,-0.0002785255384
2205819,-0.0008275600813
2207645,-0.0004350837729
2209471,-0.0004344177892
2211297,-0.0001354564211
2213123,-1.41725036e-05
2214949,-0.0009295994556
2216775,-0.0001163791594
2218601,-0.001136888536
2220427,-7.237295133e-05
2222253,-0.0006842567
2224079,-0.0005976289715
2225905,-7.223129166e-06
2227731,-0.0009333473679
2229557,-0.0003905321939
2231383,-0.0006825064674
2233209,-0.0001869420974
2235035,-8.058457857e-05
2236861,-0.0005706290474
2238687,-0.0001954536465
2240513,-0.00112558932
2242339,-6.373717782e-05
2244165,-0.0009041110023
2245991,-0.0003954430111
2247817,-0.0002900512356
2249643,-0.0009302502909
2251469,-0.0001956318528
2253295,-0.00089669211
2255121,-0.0003271456418
2256947,-0.0003147563818
2258773,-0.0002144012103
2260599,-0.0001803456108
2262425,-0.0009206523183
2264251,-0.0002439096362
2266077,-0.001026263804
2267903,-0.0001300173899
2269729,-0.0005511345682
2271555,-0.0008412485275
2273381,-2.519866416e-05
2275207,-0.001054876502
2277033,-0.0003107321042
2278859,-0.0005783424055
2280685,-1.780346916e-05
2282511,-4.535348058e-07
2284337,-0.0006641736111
2286163,-0.0003384557674
2287989,-0.0009438949766
2289815,-0.0001734600319
2291641,-0.0007658553453
2293467,-0.0005966162191
2295293,-0.0002792966819
2297119,-0.001122763112
2298945,-0.0002221877208
2300771,-0.0008517476727
2302597,-0.0001717240155
2304423,-0.0002704087091
2306249,-0.0004791487373
2308075,-0.0002802588447
2309901,-0.0007986473935
2311727,-0.0004214237665
2313553,-0.0007947099813
2315379,-0.0002513313041
2317205,-0.0005150509942
2319031,-0.001018329517
2320857,-3.297608466e-05
2322683,-0.00105651286
2324509,-0.0002422438587
2326335,-0.0006009090097
2328161,-0.0002655701476
2329987,-6.394672894e-05
2331813,-0.0007262997065
2333639,-0.0005275229952
2335465,-0.0007513702943
2337291,-0.0001451550183
2339117,-0.0006026161748
2340943,-0.0007649537485
2342769,-0.0001636837309
2344595,-0.001146382989
2346421,-0.0001685191293
2348247,-0.0008790871175
2350073,-6.783283958e-05
2351899,-0.0002539719372
2353725,-0.000604269236
2355551,-0.000398146602
2357377,-0.0007789059941
2359203,-0.0004588222752
2361029,-0.0006092835001
2362855,-0.0003140306738
2364681,-0.0002735141103
2366507,-0.001109280476
2368333,-5.676925449e-05
2370159,-0.001100768067
2371985,-3.210438318e-05
2373811,-0.0005452827965
2375637,-0.0004390275533
2377463,-0.0001256867417
2379289,-0.0008129045202
2381115,-0.0004900136815
2382941,-0.0006486798034
2384767,-0.0001789872112
2386593,-0.0003106049587
2388419,-0.0008066829529
2390245,-4.626696042e-05
2392071,-0.001243399597
2393897,-8.651558652e-05
2395723,-0.0008284758437
2397549,-0.0002527943316
2399375,-0.0001644644754
2401201,-0.0008180600589
2403027,-0.0003415298705
2404853,-0.0007688592811
2406679,-0.0004316702599
2408505,-0.0003305760651
2410331,-0.0003287569183
2412157,-9.751550895e-05
2413983,-0.001151711535
2415809,-7.627093249e-05
2417635,-0.001063358786
2419461,-5.848209618e-05
2421287,-0.0004906279907
2423113,-0.0007049391437
2424939,-0.0001135497494
2426765,-0.0009231048132
2428591,-0.0004841951512
2430417,-0.0004791079177
2432243,-6.308245782e-05
2434069,-9.040152334e-05
2435895,-0.0008422814662
2437721,-8.682485633e-05
2439547,-0.001140351618
2441373,-5.341432912e-05
2443199,-0.0007772467709
2445025,-0.0005012102924
2446851,-0.0001924837992
2448677,-0.0009587468028
2450503,-0.0003815080745
2452329,-0.0007250709448
2454155,-0.0003052949045
2455981,-0.0002247407523
2457807,-0.0004513206875
2459633,-0.0001612429527
2461459,-0.001039838051
2463285,-0.0001714071484
2465111,-0.0009758629149
2466937,-0.0003048255534
2468763,-0.0004720168007
2470589,-0.0008826198991
2472415,-0.0001554639866
2474241,-0.0009094130371
2476067,-0.0003602390616
2477893,-0.0004845161104
2479719,-0.0001132705472
2481545,-9.554366004e-05
2483371,-0.0007666180665
2485197,-0.0003271481149
2487023,-0.001049172936
2488849,-5.349075884e-05
2490675,-0.0007155928818
2492501,-0.0007228174649
2494327,-8.412240983e-05
2496153,-0.001032785804
2497979,-0.0002792906003
2499805,-0.0007463286787
2501631,-8.300213955e-05
2503457,-0.0001114856339
2505283,-0.000490681778
2507109,-0.0003540946003
2508935,-0.0009239533234
2510761,-0.000225637581
2512587,-0.0008729166152
2514413,-0.0004219256843
2516239,-0.0003465065979
2518065,-0.001041167323
2519891,-0.0001322977021
2521717,-0.001004237882
2523543,-0.0001983548555
2525369,-0.0003875926829
2527195,-0.0002941282452
2529021,-0.000221430259
2530847,-0.00078550572
2532673,-0.0004151919296
2534499,-0.0008400734638
2536325,-4.595142764e-05
2538151,-0.0005483376387
2539977,-0.0008744983244
2541803,-9.879716508e-05
2543629,-0.001157693163
2545455,-0.0002208536865
2547281,-0.0007049263084
2549107,-7.757743449e-05
2550933,-4.562992462e-05
2552759,-0.0007049086152
2554585,-0.0004303297449
2556411,-0.0007907406817
2558237,-0.0003382049834
2560063,-0.0005954531016
2561889,-0.0005652830348
2563715,-0.0002947724206
2565541,-0.001176903697
2567367,-0.0001109156791
2569193,-0.0009513845159
2571019,-8.711672382e-05
2572845,-0.0003806669234
2574671,-0.0005524035815
2576497,-0.00023454652
2578323,-0.0008044233671
2580149,-0.0005633473452
2581975,-0.0006097127474
2583801,-8.975421818e-05
2585627,-0.0003856834636
2587453,-0.001043980163
2589279,-1.043709585e-05
2591105,-0.001134728871
2592931,-0.0001384038094
2594757,-0.0006786016935
2596583,-0.0003692923966
2598409,-5.090044252e-05
2600235,-0.0007934208339
2602061,-0.0005041026292
2603887,-0.0006761498259
2605713,-0.0003323693696
2607539,-0.0004182241002
2609365,-0.0006364186737
2611191,-9.588138379e-05
2613017,-0.001203340464
2614843,-0.0001370965607
2616669,-0.0009677155388
2618495,-0.000179597201
2620321,-0.0003431253076
2622147,-0.0007384627321
2623973,-0.0003108488954
2625799,-0.0008020115464
2627625,-0.0004745424213
2629451,-0.0004738783321
2631277,-0.0001300895481
2633103,-0.0001131846206
2634929,-0.001009451283
2636755,-8.923371305e-05
2638581,-0.001169079107
2640407,-1.51738542e-05
2642233,-0.0006647096345
2644059,-0.0005620845489
2645885,-4.943443338e-05
2647711,-0.0009282448555
2649537,-0.0004370162453
2651363,-0.0006567198285
2653189,-0.0002189510243
2655015,-0.0001249910015
2656841,-0.00062915271
2658667,-0.0001011415725
2660493,-0.001180548575
2662319,-6.236766941e-05
2664145,-0.0009153026159
2665971,-0.0003269421254
2667797,-0.0002736336971
2669623,-0.0009113233838
2671449,-0.0002649664461
2673275,-0.0008866002248
2675101,-0.0003940441544
2676927,-0.0003062334576
2678753,-0.000228627833
2680579,-0.0001339345863
2682405,-0.001009292939
2684231,-0.0001761543668
2686057,-0.001054287709
2687883,-0.0001240568899
2689709,-0.0005534538373
2691535,-0.0007876695681
2693361,-4.352825254e-06
2695187,-0.001024635039
2697013,-0.0003819562365
2698839,-0.0005673062162
2700665,-7.442752624e-05
2702491,-1.034639922e-05
2704317,-0.0007010289264
2706143,-0.0003033498881
2707969,-0.001045388584
2709795,-0.0001214498253
2711621,-0.0007866436664
2713447,-0.0005864452587
2715273,-0.0002548096613
2717099,-0.001085456972
2718925,-0.0002622579724
2720751,-0.0008100533174
2722577,-0.0002172833988
2724403,-0.0002585305319
2726229,-0.000421716475
2728055,-0.000267160031
2729881,-0.000862847587
2731707,-0.0003696546769
2733533,-0.0008958774121
2735359,-0.000268832038
2737185,-0.0005215993857
2739011,-0.001004238243
2740837,-8.115514934e-05
2742663,-0.001037748242
2744489,-0.000272787595
2746315,-0.0005510533974
2748141,-0.0002193803159
2749967,-8.835816708e-05
2751793,-0.0007039581979
2753619,-0.0004884249829
2755445,-0.0008325510074
2757271,-9.125074053e-05
2759097,-0.0006775007718
2760923,-0.0007494103595
2762749,-0.0001653765999
2764575,-0.001135677134
2766401,-0.0002211604781
2768227,-0.0008632194911
2770053,-1.860188368e-05
2771879,-0.0001999273253
2773705,-0.0005790879897
2775531,-0.0004150531372
2777357,-0.0008033572045
2779183,-0.0004129078392
2781009,-0.0006783743717
2782835,-0.0003652622064
2784661,-0.0003337706902
2786487,-0.001084882059
2788313,-5.696161953e-05
2790139,-0.001082441962
2791965,-9.952612558e-05
2793791,-0.0005197308876
2795617,-0.0003856865599
2797443,-0.0001566022066
2799269,-0.0008120441323
2801095,-0.0005226061669
2802921,-0.0006967985035
2804747,-0.000126470688
2806573,-0.0003865538762
2808399,-0.0008610168422
2810225,-8.665717636e-05
2812051,-0.001219988393
2813877,-0.000111208842
2815703,-0.0007929031139
2817529,-0.0001971045525
2819355,-0.0001466339854
2821181,-0.0007687562305
2823007,-0.0003753499383
2824833,-0.0007689573056
2826659,-0.0004673509079
2828485,-0.0004168259019
2830311,-0.0003934907248
2832137,-0.0001735711888
2833963,-0.001197579622
2835789,-8.11110064e-05
2837615,-0.001050817184
2839441,-2.428788744e-05
2841267,-0.0004494543386
2843093,-0.0006723515113
2844919,-0.0001458892498
2846745,-0.0008681713032
2848571,-0.0005220049626
2850397,-0.0005047796483
2852223,-7.257243185e-05
2854049,-0.000189536991
2855875,-0.0008998456598
2857701,-3.274804713e-05
2859527,-0.001181762797
2861353,-9.285781018e-05
2863179,-0.0007766881458
2865005,-0.0004679874098
2866831,-0.0001357089532
2868657,-0.000931877924
2870483,-0.000426972566
2872309,-0.0007050857264
2874135,-0.0003380590564
2875961,-0.0002505528214
2877787,-0.0004739578902
2879613,-7.135768241e-05
2881439,-0.001098243197
2883265,-0.0001360132152
2885091,-0.001006706492
2886917,-0.000243285065
2888743,-0.000458428827
2890569,-0.0008451905392
2892395,-0.0002094673755
2894221,-0.0009084359183
2896047,-0.0004233483872
2897873,-0.0004819673523
2899699,-8.5033008e-05
2901525,-7.843420675e-05
2903351,-0.0008460383938
2905177,-0.0002430772319
2907003,-0.001099465341
2908829,-5.71700166e-05
2910655,-0.0007182911519
2912481,-0.0006661377722
2914307,-6.400472543e-05
2916133,-0.001004371444
2917959,-0.0003311717986
2919785,-0.000743851975
2921611,-0.0001731595702
2923437,-0.0001127250205
2925263,-0.0005110132196
2927089,-0.0003208669977
2928915,-0.001029422813
2930741,-0.0001747823752
2932567,-0.0009109918336
2934393,-0.0004107610649
2936219,-0.0003271445158
2938045,-0.00101638308
2939871,-0.0001640841048
2941697,-0.0009654180695
2943523,-0.0002653449566
2945349,-0.0003726599397
2947175,-0.0002337608348
2949001,-0.00020857832
2950827,-0.0008315448362
2952653,-0.0003751821282
2954479,-0.0009469036298
2956305,-6.538040159e-05
2958131,-0.0005854693222
2959957,-0.0008696951466
2961783,-5.384591211e-05
2963609,-0.001148043753
2965435,-0.0002753611234
2967261,-0.0006586980893
2969087,-3.182645891e-05
2970913,-2.36619503e-05
2972739,-0.0006771948196
2974565,-0.0004200311323
2976391,-0.0008462992944
2978217,-0.0002831581862
2980043,-0.0006964032748
2981869,-0.0005616253098
2983695,-0.0003148696481
2985521,-0.001175713837
2987347,-0.0001746448146
2989173,-0.0009432288147
2990999,-0.0001391851653
2992825,-0.0003440124227
2994651,-0.0005195056372
2996477,-0.0002797081564
2998303,-0.0008133698827
3000129,-0.0005383848202
3001955,-0.0006764663831
3003781,-0.000147611331
3005607,-0.0004589255206
3007433,-0.001035685523
3009259,-8.916113316e-06
3011085,-0.001124024522
3012911,-0.0001905569133
3014737,-0.000666508511
3016563,-0.0003066955447
3018389,-1.55856723e-05
3020215,-0.0007797630169
3022041,-0.000550412726
3023867,-0.0007199808765
3025693,-0.0002996190516
3027519,-0.0004870725778
3029345,-0.000697275978
3031171,-0.0001385943194
3032997,-0.001203868292
3034823,-0.0001489534906
3036649,-0.0009343191948
3038475,-0.0001313351228
3040301,-0.0003173753516
3042127,-0.0006767993118
3043953,-0.0003368501918
3045779,-0.0008070281177
3047605,-0.0005176647499
3049431,-0.0005311745062
3051257,-0.0001733002866
3053083,-0.0001977697274
3054909,-0.001074557142
3056735,-7.986998939e-05
3058561,-0.001168746745
3060387,-1.355768129e-05
3062213,-0.0006103663586
3064039,-0.0005239230035
3065865,-7.578500791e-05
3067691,-0.0008867356729
3069517,-0.0004724158891
3071343,-0.0006508307109
3073169,-0.0002397238115
3074995,-0.0002068751302
3076821,-0.0006859189921
3078647,-1.563898563e-05
3080473,-0.001230376278
3082299,-9.01774643e-05
3084125,-0.0009099193255
3085951,-0.0002923998805
3087777,-0.0002273885907
3089603,-0.000891372966
3091429,-0.0003123096135
3093255,-0.0008511644021
3095081,-0.0004335522317
3096907,-0.0003049141343
3098733,-0.0002502507291
3100559,-4.171529431e-05
3102385,-0.001057486433
3104211,-0.0001172499005
3106037,-0.001085721381
3107863,-8.697089844e-05
3109689,-0.0005518008814
3111515,-0.0007527956501
3113341,-4.699835002e-05
3115167,-0.00100109019
3116993,-0.0004508056585
3118819,-0.000556275124
3120645,-9.657212056e-05
3122471,-1.434615265e-05
3124297,-0.0007449712457
3126123,-0.0002228474805
3127949,-0.001098244271
3129775,-8.278623443e-05
3131601,-0.0007995098307
3133427,-0.0005525312991
3135253,-0.000239539999
3137079,-0.001032695674
3138905,-0.0003010439965
3140731,-0.0007989407422
3142557,-0.0002856909477
3144383,-0.000259069562
3146209,-0.000402005444
3148035,-0.0002530188104
3149861,-0.0009412945852
3151687,-0.0002987409901
3153513,-0.0009571013819
3155339,-0.0002808667748
3157165,-0.0004993579982
3158991,-0.0009720186899
3160817,-0.0001057264178
3162643,-0.0009885325403
3164469,-0.0003063860719
3166295,-0.0005376587879
3168121,-0.0001448344026
3169947,-9.066053142e-05
3171773,-0.0007125815298
3173599,-0.000437149621
3175425,-0.0009350520131
3177251,-5.668425868e-05
3179077,-0.000726217588
3180903,-0.0007423107336
3182729,-0.0001268763626
3184555,-0.00111843427
3186381,-0.0002510123343
3188207,-0.0008234959499
3190033,-3.766293048e-05
3191859,-0.0001635428787
3193685,-0.0005421847767
3195511,-0.0004017002513
3197337,-0.0008319382012
3199163,-0.0003524437351
3200989,-0.0007779402342
3202815,-0.0003726208866
3204641,-0.0003730851471
3206467,-0.001078009546
3208293,-9.211022477e-05
3210119,-0.001073080715
3211945,-0.0001655570805
3213771,-0.0004842467899
3215597,-0.0003444219206
3217423,-0.0002001629072
3219249,-0.0008099186838
3221075,-0.000512456347
3222901,-0.0007372722587
3224727,-6.68406136e-05
3226553,-0.0004771492879
3228379,-0.0008687456547
3230205,-0.0001124322282
3232031,-0.001206971744
3233857,-0.0001573258674
3235683,-0.0007796204142
3237509,-0.0001239438118
3239335,-0.0001253998758
3241161,-0.0007464084726
3242987,-0.0004331932927
3244813,-0.0007864748783
3246639,-0.0004563896056
3248465,-0.0004895534966
3250291,-0.0004561271208
3252117,-0.000234095953
3253943,-0.00121554208
3255769,-8.660662438e-05
3257595,-0.001019009723
3259421,-1.798090458e-05
3261247,-0.0004371187383
3263073,-0.0006102454572
3264899,-0.0001751608027
3266725,-0.0008532328671
3268551,-0.0005713795112
3270377,-0.0005534363978
3272203,-5.854933007e-05
3274029,-0.0002819411825
3275855,-0.0009684899618
3277681,-1.698965819e-05
3279507,-0.001201899053
3281333,-0.0001179772079
3283159,-0.0007372865122
3284985,-0.0004317300366
3286811,-0.0001035054641
3288637,-0.0008875878936
3290463,-0.0004617730209
3292289,-0.0007007112655
3294115,-0.0003697336521
3295941,-0.0003152518511
3297767,-0.0005020434378
3299593,-2.167179689e-05
3301419,-0.001169828879
3303245,-0.0001499907531
3305071,-0.001019373229
3306897,-0.0002032953713
3308723,-0.0004158197738
3310549,-0.0008157923704
3312375,-0.0002612495245
3314201,-0.0008963829248
3316027,-0.000469052938
3317853,-0.0004658570556
3319679,-7.746951338e-05
3321505,-2.681953022e-06
3323331,-0.0009062600394
3325157,-0.0001641475199
3326983,-0.001151443853
3328809,-2.992169761e-05
3330635,-0.0007174736594
3332461,-0.000615423359
3334287,-3.137410082e-05
3336113,-0.0009953341637
3337939,-0.0004079806139
3339765,-0.0007337842016
3341591,-0.0002234964043
3343417,-0.0001010444132
3345243,-0.0005487280674
3347069,-0.0002454706564
3348895,-0.001103635257
3350721,-0.0001253946131
3352547,-0.0009293616737
3354373,-0.0003873823049
3356199,-0.0003219303734
3358025,-0.0009717249775
3359851,-0.0001995915601
3361677,-0.0009522447911
3363503,-0.0003523332359
3365329,-0.0003646723393
3367155,-0.0002066819173
3368981,-0.0001980770613
3370807,-0.0008936967804
3372633,-0.0003204401342
3374459,-0.001024969733
3376285,-9.371230771e-05
3378111,-0.0005771734014
3379937,-0.0008548996843
3381763,-3.298374514e-05
3383589,-0.001104019703
3385415,-0.000319135894
3387241,-0.0006375049034
3389067,-2.519368986e-05
3390893,-2.021678215e-05
3392719,-0.0006547120281
3394545,-0.0003905387793
3396371,-0.0009317847138
3398197,-0.0002411919546
3400023,-0.0007686949266
3401849,-0.0005714227274
3403675,-0.0002863112178
3405501,-0.001160831144
3407327,-0.0002159446301
3409153,-0.0009086890425
3410979,-0.0001746426835
3412805,-0.0003070804282
3414631,-0.0004769648258
3416457,-0.0002845227685
3418283,-0.0008109453005
3420109,-0.0004806428739
3421935,-0.000775573515
3423761,-0.0001769837654
3425587,-0.0005093751704
3427413,-0.00102809761
3429239,-2.056106553e-05
3431065,-0.001108986217
3432891,-0.0002415464739
3434717,-0.0006407573687
3436543,-0.0002602297839
3438369,-4.17114841e-05
3440195,-0.0007617031778
3442021,-0.0005425741898
3443847,-0.0007480233459
3445673,-0.0002350495613
3447499,-0.0005732505656
3449325,-0.0007270504268
3451151,-0.0001736501981
3452977,-0.001179392524
3454803,-0.0001656277166
3456629,-0.0009183237289
3458455,-5.603208085e-05
3460281,-0.0002883363735
3462107,-0.00063814798
3463933,-0.0003832464438
3465759,-0.0008105583009
3467585,-0.0005165222868
3469411,-0.0005850253769
3471237,-0.0002403325366
3473063,-0.0002638345844
3474889,-0.001105448164
3476715,-5.396374662e-05
3478541,-0.001132292966
3480367,-4.175299746e-05
3482193,-0.0005863814556
3484019,-0.0004569882605
3485845,-9.543759854e-05
3487671,-0.0008562133964
3489497,-0.0005117906442
3491323,-0.0006651194776
3493149,-0.0002439092442
3494975,-0.0002945508471
3496801,-0.0007553821651
3498627,-2.876904103e-05
3500453,-0.001254153256
3502279,-9.47495779e-05
3504105,-0.0008706702934
3505931,-0.0002590169057
3507757,-0.0002010279976
3509583,-0.000853334628
3511409,-0.0003395786487
3513235,-0.0008108361664
3515061,-0.0004625002893
3516887,-0.000349316216
3518713,-0.0002580621845
3520539,-6.113225557e-05
3522365,-0.001120992966
3524191,-9.969674366e-05
3526017,-0.001099741822
3527843,-5.199960654e-05
3529669,-0.0005276415402
3531495,-0.0007268364903
3533321,-9.905384201e-05
3535147,-0.0009728215284
3536973,-0.0004873288699
3538799,-0.0005327402156
3540625,-0.000110678813
3542451,-7.62082348e-05
3544277,-0.0007806584479
3546103,-0.0001311997455
3547929,-0.001149643011
3549755,-8.004089632e-05
3551581,-0.0008104197894
3553407,-0.0004994571144
3555233,-0.0002140704187
3557059,-0.001003830167
3558885,-0.0003707481353
3560711,-0.0007928134259
3562537,-0.0003314776973
3564363,-0.0002492992569
3566189,-0.0004037795931
3568015,-0.0001956745594
3569841,-0.001019360259
3571667,-0.0002238961386
3573493,-0.0009874464041
3575319,-0.000273613599
3577145,-0.0004960620502
3578971,-0.0009104729155
3580797,-0.0001349341777
3582623,-0.0009747959957
3584449,-0.0003773477495
3586275,-0.0005328444641
3588101,-8.245574581e-05
3589927,-8.834907735e-05
3591753,-0.0007561880296
3593579,-0.0003867249278
3595405,-0.001030851329
3597231,-1.126861668e-05
3599057,-0.000730583642
3600883,-0.0007274577315
3602709,-0.0001110603616
3604535,-0.00108437597
3606361,-0.0002858317388
3608187,-0.0008008356985
3610013,-0.0001097461738
3611839,-0.0001512688689
3613665,-0.0005001794563
3615491,-0.0003782176123
3617317,-0.000904094054
3619143,-0.0003156908583
3620969,-0.0008644541539
3622795,-0.0003892528767
3624621,-0.0003680505915
3626447,-0.001072474944
3628273,-0.0001296793106
3630099,-0.001057818893
3631925,-0.0002182018482
3633751,-0.0004402140818
3635577,-0.0003043303827
3637403,-0.0002082066325
3639229,-0.0007911747211
3641055,-0.0004812326854
3642881,-0.0008220581826
3644707,-2.924345548e-05
3646533,-0.0005488924108
3648359,-0.0008663912471
3650009,-0.0003994856309
