"Hermite4thOrder_time","Hermite4thOrder_energyChange"
1303775,-1.219751963e-05
1305601,-1.221446216e-05
1307427,-1.223126209e-05
1309253,-1.224942537e-05
1311079,-1.226649529e-05
1312905,-1.228311589e-05
1314731,-1.230178034e-05
1316557,-1.231889459e-05
1318383,-1.233493364e-05
1320209,-1.235480956e-05
1322035,-1.237036362e-05
1323861,-1.238720417e-05
1325687,-1.240728947e-05
1327513,-1.24222264e-05
1329339,-1.244002521e-05
1331165,-1.245935277e-05
1332991,-1.247470182e-05
1334817,-1.249184432e-05
1336643,-1.251170458e-05
1338469,-1.252709061e-05
1340295,-1.25438701e-05
1342121,-1.256460028e-05
1343947,-1.257878689e-05
1345773,-1.259642629e-05
1347599,-1.261644734e-05
1349425,-1.263089968e-05
1351251,-1.264924869e-05
1353077,-1.266813706e-05
1354903,-1.268368502e-05
1356729,-1.270115947e-05
1358555,-1.272019457e-05
1360381,-1.273591059e-05
1362207,-1.275343966e-05
1364033,-1.277273865e-05
1365859,-1.278777192e-05
1367685,-1.280636461e-05
1369511,-1.28242709e-05
1371337,-1.284007627e-05
1373163,-1.285916765e-05
1374989,-1.287600963e-05
1376815,-1.289301912e-05
1378641,-1.291131082e-05
1380467,-1.29283455e-05
1382293,-1.294507568e-05
1384119,-1.296390877e-05
1385945,-1.298091829e-05
1387771,-1.299707435e-05
1389597,-1.301715601e-05
1391423,-1.303259762e-05
1393249,-1.304958257e-05
1395075,-1.306979446e-05
1396901,-1.30846374e-05
1398727,-1.310254952e-05
1400553,-1.312196259e-05
1402379,-1.313733648e-05
1404205,-1.315451652e-05
1406031,-1.31744723e-05
1407857,-1.318983006e-05
1409683,-1.32066645e-05
1411509,-1.322742374e-05
1413335,-1.324164055e-05
1415161,-1.325941374e-05
1416987,-1.327936194e-05
1418813,-1.329388122e-05
1420639,-1.331230907e-05
1422465,-1.333108232e-05
1424291,-1.334678699e-05
1426117,-1.336429974e-05
1427943,-1.338328199e-05
1429769,-1.339907416e-05
1431595,-1.341666357e-05
1433421,-1.343583267e-05
1435247,-1.345097764e-05
1437073,-1.346971448e-05
1438899,-1.348743891e-05
1440725,-1.350337036e-05
1442551,-1.352254628e-05
1444377,-1.353920695e-05
1446203,-1.3556343e-05
1448029,-1.357470771e-05
1449855,-1.359165586e-05
1451681,-1.36084123e-05
1453507,-1.362734914e-05
1455333,-1.364419718e-05
1457159,-1.366040347e-05
1458985,-1.368061946e-05
1460811,-1.369588594e-05
1462637,-1.371295502e-05
1464463,-1.373321589e-05
1466289,-1.374792506e-05
1468115,-1.376588771e-05
1469941,-1.378531845e-05
1471767,-1.380065544e-05
1473593,-1.381780945e-05
1475419,-1.383779356e-05
1477245,-1.385307817e-05
1479071,-1.386992728e-05
1480897,-1.389065982e-05
1482723,-1.390483817e-05
1484549,-1.392267101e-05
1486375,-1.394248543e-05
1488201,-1.395704888e-05
1490027,-1.397549785e-05
1491853,-1.39941142e-05
